id,original_title,website,final_company_name,ai_first_sentence,email,phone,city,category
1110,"Vojtech Sabo - MALIAR, NATIERAČ",,Vojtech Sabo,"Dobrý deň. Páči sa mi, že v Vojtech Sabo sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 727 314,Devínska Nová Ves,
1111,Szomolai Vojtech - maliar-natierač,,Szomolai Vojtech,"Dobrý deň. Páči sa mi, že v Szomolai Vojtech sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 447 872,Kolárovo,
1112,Marián Krajčír: Maliar a natierač,,Marián Krajčír: Maliar a natierač,"Dobrý deň. Páči sa mi, že v Marián Krajčír: Maliar a natierač sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 236 521,Záhorská Bystrica,Maliar
1113,Karol László - MALIAR-NATIERAČ,,Karol László,"Dobrý deň. Páči sa mi, že v Karol László sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 751 425,Dunajská Streda,
1114,Ravasz Ján - maliar-natierač,,Ravasz Ján,"Dobrý deň. Páči sa mi, že v Ravasz Ján sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 413 397,Nový Život,Maliar
1115,"Šmihula - Maliar, Natierač",,Šmihula,"Dobrý deň. Páči sa mi, že v Šmihula sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 44/522 35 51,Kráľova Lehota,Maliar
1116,"HORVÁTH GEJZA - MALIAR, NATIERAČ, REKONŠTRUKCIE BYTOV",,HORVÁTH GEJZA,"Dobrý deň. Páči sa mi, že v HORVÁTH GEJZA sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 2/628 600 03,Jarovce,Dodávateľ
1117,Alexander Varga maliar-natierač,,Alexander Varga maliar-natierač,"Dobrý deň. Páči sa mi, že v Alexander Varga maliar-natierač sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 416 771,Tureň,Maliar
1118,"Alexander Patócs maliar, natierač",,"Alexander Patócs maliar, natierač","Dobrý deň. Páči sa mi, že v Alexander Patócs maliar, natierač sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 976 519,Veľké Blahovo,Maliar
1119,MALIAR NATIERAČ Dobrovodský Martin,,MALIAR NATIERAČ Dobrovodský Martin,"Dobrý deň. Páči sa mi, že v MALIAR NATIERAČ Dobrovodský Martin sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 34/779 74 15,Gajary,
1120,Gustáv Szalay maliar-natierač,,Gustáv Szalay maliar-natierač,"Dobrý deň. Páči sa mi, že v Gustáv Szalay maliar-natierač sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 411 875,Kaplna,Maliar
1121,Tref Elektric,,Tref Elektric,"Dobrý deň. Páči sa mi, že v Tref Elektric sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 494 902,Bíňa,Elektrikár
1122,Farel Elektro - Štúrovo,,Farel Elektro,"Dobrý deň. Páči sa mi, že v Farel Elektro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 260 432,Štúrovo,Predajňa osvetlenia
1123,HAGARD:HAL,http://www.hagard.sk/,Hagard,"Dobrý deň. Páči sa mi, že v Hagard sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 945 430 420,"Priemyselný obvod pri Dunaji, Štúrovo",Obchod s elektrotechnickými potrebami
1124,Grand Elektro - Elektroinštalačné práce,,Grand Elektro,"Dobrý deň. Páči sa mi, že v Grand Elektro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 257 277,,Elektrikár
1125,Lukács Zoltán - ELEKTROINŠTALATÉR,,Lukács Zoltán,"Dobrý deň. Páči sa mi, že v Lukács Zoltán sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 437 358,Pribeta,Elektrikár
1126,Bypass Elektro s.r.o,,Bypass Elektro,"Dobrý deň. Páči sa mi, že v Bypass Elektro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 331 791,Svätý Peter,Elektrikár
1127,Elektroinštalácie Štibraň,,Elektroinštalácie Štibraň,"Dobrý deň. Páči sa mi, že v Elektroinštalácie Štibraň sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 015 243,Svätý Peter,Elektrikár
1128,Západoslovenskí elektrikári s.r.o,http://www.zsei.sk/,Zsei,"Dobrý deň. Páči sa mi, že v Zsei sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 944 888 556,Veľký Kýr,Elektroinštalačné služby
1129,EMIS 369 s.r.o.,,EMIS 369,"Dobrý deň. Páči sa mi, že v EMIS 369 sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 229 192,Iža,Elektrikár
1130,Elektrikár Levice,https://www.elektrikarlevice.sk/,Elektrikarlevice,"Dobrý deň. Páči sa mi, že v Elektrikarlevice sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 436 888,Levice,Elektrikár
1131,Marek Šlégr - Elektrikár Bratislava,https://www.elektrikarbratislava.sk/,Elektrikarbratislava,"Dobrý deň. Páči sa mi, že v Elektrikarbratislava sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 501 481,Petržalka,Elektrikár
1132,"Stredná odborná škola techniky, služieb a obchodu",http://www.soupst.sk/,Soupst,"Dobrý deň. Páči sa mi, že v Soupst sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 36/751 13 68,Štúrovo,Elektrikár
1133,"Lešenia, s.r.o.",http://www.lesenia.sk/,Lesenia,"Dobrý deň. Páči sa mi, že v Lesenia sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 48/415 29 21,Banská Bystrica,Dodávateľ stavebných materiálov
1134,Stavebná Firma Obnova,https://obnovanz.sk/kontakt/,Obnovanz,"Dobrý deň. Páči sa mi, že v Obnovanz sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 677 573,Nové Zámky,Stavebná firma
1135,"EBI lešenie, Sklad",,"EBI lešenie, Sklad","Dobrý deň. Páči sa mi, že v EBI lešenie, Sklad sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Trstice,Stavebné služby
1136,Lešenie BB,http://www.leseniebb.sk/,Leseniebb,"Dobrý deň. Páči sa mi, že v Leseniebb sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 944 003 191,Banská Bystrica,Stavebniny
1137,Foxbau s.r.o.,http://www.foxbau.sk/,Foxbau,"Dobrý deň. Páči sa mi, že v Foxbau sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 658 560,Nitra,Požičovňa zariadení
1138,Mgr. Jana Sláviková - ALSEMI,,Mgr. Jana Sláviková,"Dobrý deň. Páči sa mi, že v Mgr. Jana Sláviková sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 080 103,Hul,Stavebná firma
1139,4 Estates s.r.o. - Lešenie - Banská Bystrica - Zvolen,http://www.lesenia.com/,Lesenia,"Dobrý deň. Páči sa mi, že v Lesenia sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 509 900,Banská Bystrica,Firemná kancelária
1140,"Limestone SK, s.r.o.",http://www.limestone.sk/,Limestone,"Dobrý deň. Páči sa mi, že v Limestone sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 557 639,"Pri Bani, Nové Zámky",Stavebná firma
1141,Electro Team s.r.o. Elektroinštalácie servis a montáž,http://www.electroteam.sk/,Electroteam,"Dobrý deň. Páči sa mi, že v Electroteam sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 646 656,Žilina-Solinky,Elektrikár
1142,Amperátor - elektroinštalácie (elektrikár),https://amperator.sk/,Amperator,"Dobrý deň. Páči sa mi, že v Amperator sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 466 798,Levice,Elektrikár
1143,Elektroinštalácie a servis Prievidza,https://www.elektrikarprievidza.sk/,Elektrikarprievidza,"Dobrý deň. Páči sa mi, že v Elektrikarprievidza sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 149 114,Prievidza,Elektrikár
1144,LV-Elektroinštalácie,,LV-Elektroinštalácie,"Dobrý deň. Páči sa mi, že v LV-Elektroinštalácie sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 653 776,Levice,Elektrikár
1145,Elektroinštalácie Poprad s.r.o.,http://elektroinstalaciepoprad.sk/,Elektroinstalaciepoprad,"Dobrý deň. Páči sa mi, že v Elektroinstalaciepoprad sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 132 867,"Veľká, Poprad",Elektrikár
1146,Romont Elektroinštalácie - Profesionálne elektroinštalačné služby,http://romont.sk/,Romont,"Dobrý deň. Páči sa mi, že v Romont sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 582 729,Lamač,Elektrikár
1147,Matúš Janček EXPRES ELEKTRO,http://www.expres-elektro.sk/,Expres Elektro,"Dobrý deň. Páči sa mi, že v Expres Elektro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 155 669,Hul,Elektroinštalačné služby
1148,JPelektroinstalacie s. r. o.,https://www.jpelektroinstalacie.sk/,Jpelektroinstalacie,"Dobrý deň. Páči sa mi, že v Jpelektroinstalacie sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 661 705,Čadca,Elektroinštalačné služby
1149,Elektroinštalácie Zettech,,Elektroinštalácie Zettech,"Dobrý deň. Páči sa mi, že v Elektroinštalácie Zettech sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 911 337 966,Žilina-Solinky,Elektrikár
1150,Elektroinštalácie INEKTRA,http://www.inektra.sk/,Inektra,"Dobrý deň. Páči sa mi, že v Inektra sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 311 041,Tekovské Lužany,Elektroinštalačné služby
1151,Elektroinštalácie - Michal Vasilík,,Elektroinštalácie,"Dobrý deň. Páči sa mi, že v Elektroinštalácie sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 278 815,Blahová,Elektroinštalačné služby
1152,Elektroinštalácie Levice - Eelektro,,Elektroinštalácie Levice,"Dobrý deň. Páči sa mi, že v Elektroinštalácie Levice sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 37/233 37 33,Levice,Elektrikár
1153,RsElektro Elektroinštalácie Kysuce Čadca,https://rselektro.online/,Rselektro,"Dobrý deň. Páči sa mi, že v Rselektro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 267 577,Čierne,Elektrikár
1154,UNIMAL SK s.r.o.,http://www.unimal.sk/,Unimal,"Dobrý deň. Páči sa mi, že v Unimal sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/760 22 51,Hurbanovo,Obchod s farbami
1155,Stefania Interiors,,Stefania Interiors,"Dobrý deň. Páči sa mi, že v Stefania Interiors sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 097 667,,Interiérový dizajnér
1156,DomElektro,,DomElektro,"Dobrý deň. Páči sa mi, že v DomElektro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 944 497 673,Hurbanovo,Elektrikár
1157,Peter Gál Elektrotechnik,,Peter Gál Elektrotechnik,"Dobrý deň. Páči sa mi, že v Peter Gál Elektrotechnik sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 549 563,Chotín,Elektroinštalačné služby
1158,Daniel Szabó - ELEKTROMECHANIK,,Daniel Szabó,"Dobrý deň. Páči sa mi, že v Daniel Szabó sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 443 134,Dulovce,Elektrikár
1159,MELTECH s.r.o.,,MELTECH,"Dobrý deň. Páči sa mi, že v MELTECH sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Marcelová,Elektroinštalačné služby
1160,Meltech s.r.o.,,Meltech,"Dobrý deň. Páči sa mi, že v Meltech sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 948 061 628,Marcelová,Elektroinštalačné služby
1161,AVVIS spol. s r.o.,https://www.avvis.sk/,Avvis,"Dobrý deň. Páči sa mi, že v Avvis sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 264 754,Iža,Počítačová podpora a služby
1162,Elektroinštalačné služby | Stavebné práce,https://www.jaksim.work/,Jaksim,"Dobrý deň. Páči sa mi, že v Jaksim sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Sereď,Elektroinštalačné služby
1163,Elektro práce s.r.o,http://www.elektroprace-revizie.sk/,Elektroprace Revizie,"Dobrý deň. Páči sa mi, že v Elektroprace Revizie sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 938 697,Lehnice,Elektrikár
1164,Martin Bartoš Elektroinštalačné práce Sereď,,Martin Bartoš Elektroinštalačné práce Sereď,"Dobrý deň. Páči sa mi, že v Martin Bartoš Elektroinštalačné práce Sereď sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 908 098 060,Sereď,Elektroinštalačné služby
1165,ELEKTRIKÁR LIPTOVSKÝ MIKULÁŠ - EMP - elektromontážne práce s.r.o.,,ELEKTRIKÁR LIPTOVSKÝ MIKULÁŠ,"Dobrý deň. Páči sa mi, že v ELEKTRIKÁR LIPTOVSKÝ MIKULÁŠ sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 884 558,Liptovský Mikuláš-Podbreziny,Technik
1166,Branislav Jasný - Elektrikári LV,http://www.elektrikarilv.sk/,Elektrikarilv,"Dobrý deň. Páči sa mi, že v Elektrikarilv sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 951 441 389,Levice,Elektrikár
1167,Rudolf Velický - elektroinštalačné práce,http://www.veloinstalacie.sk/,Veloinstalacie,"Dobrý deň. Páči sa mi, že v Veloinstalacie sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 737 770,Senica,Elektrikár
1168,ElecTrick s.r.o.,https://www.mselektro.sk/,Mselektro,"Dobrý deň. Páči sa mi, že v Mselektro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 917 308 055,Karlova Ves,Elektrikár
1169,DRelektro,https://drelektro.sk/drelektro/,Drelektro,"Dobrý deň. Páči sa mi, že v Drelektro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 902 231 340,Beluša,Elektrikár
1170,Marek Surovčák - MS elektroinštalačné práce,,Marek Surovčák,"Dobrý deň. Páči sa mi, že v Marek Surovčák sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 949 120 819,Kysucké Nové Mesto,Elektroinštalačné služby
1171,PeBe Elektro,https://www.pebe-elektro.sk/,Pebe Elektro,"Dobrý deň. Páči sa mi, že v Pebe Elektro sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 918 842 705,,Elektroinštalačné služby
1172,"Elektrikár - Martin Bažo - elektroinštalačné práce, servis solárnych zar. (FVZ)",,Elektrikár,"Dobrý deň. Páči sa mi, že v Elektrikár sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 958 462,Močenok,Elektrikár
1173,Elektroinštalácie - Michal Ožvolda,,Elektroinštalácie,"Dobrý deň. Páči sa mi, že v Elektroinštalácie sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 917 059 373,Šurany,Elektrikár
1174,BP-PROJEKT s.r.o.,http://www.bp-projekt.sk/,Bp Projekt,"Dobrý deň. Páči sa mi, že v Bp Projekt sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,,Bajč,Projektantské služby
1175,LASER KN - Servis Domácich Elektrospotrebičov Komárno a okolie,http://www.laser-kn.sk/,Laser Kn,"Dobrý deň. Páči sa mi, že v Laser Kn sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 915 222 454,Marcelová,Opravovňa domácich spotrebičov
1176,Požičovňa lešenia a náradia,http://www.pozicovnasenkvice.sk/,Pozicovnasenkvice,"Dobrý deň. Páči sa mi, že v Pozicovnasenkvice sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 370 767,Šenkvice,Požičovňa náradia
1177,Lešenie Poprad,http://www.leseniepoprad.sk/,Leseniepoprad,"Dobrý deň. Páči sa mi, že v Leseniepoprad sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 910 666 632,Poprad-Priemyselný obvod - západ,Prenájom stavebných zariadení
1178,STAVAB lešenie s.r.o.,http://www.stavab.sk/,Stavab,"Dobrý deň. Páči sa mi, že v Stavab sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 903 904 442,Krásna,Lešenárske služby
1179,EKO-BAU spol. s r.o.,http://www.ekobau.sk/,Ekobau,"Dobrý deň. Páči sa mi, že v Ekobau sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 917 784 029,Trstice,Požičovňa lešení
1180,Požičovňa lešenia,,Požičovňa lešenia,"Dobrý deň. Páči sa mi, že v Požičovňa lešenia sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 709 914,Gerlachov,Prenájom stavebných zariadení
1181,MR Lešenia s.r.o. - Predaj a prenájom pojazdného hliníkového lešenia CUSTERS,https://www.mrlesenia.sk/,Mrlesenia,"Dobrý deň. Páči sa mi, že v Mrlesenia sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 798 274,Bratislava,Požičovňa lešení
1182,ODEZA s. r. o.,http://www.odeza.sk/,Odeza,"Dobrý deň. Páči sa mi, že v Odeza sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 907 402 259,Nové Zámky,Obchod s farbami
1183,OTS Nové Zámky s.r.o.,http://www.otsnz.sk/,Otsnz,"Dobrý deň. Páči sa mi, že v Otsnz sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 35/692 01 66,"Dolná kapsa, Nové Zámky",Požičovňa náradia
1184,Peter Páldi - Inštalatér,,Peter Páldi,"Dobrý deň. Páči sa mi, že v Peter Páldi sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 905 141 352,Obid,Vodoinštalatér
1185,Inštalatér - Veselovský,http://www.instalater-veselovsky.sk/,Instalater Veselovsky,"Dobrý deň. Páči sa mi, že v Instalater Veselovsky sa venujete poskytovaniu kvalitných služieb a produktov pre Vašich zákazníkov.",,+421 904 856 830,"Palúdzka, Liptovský Mikuláš",Stavebná firma
