id,original_title,website,final_company_name,ai_first_sentence,email,phone,city,category
1030,Kamenár - Štefan Kušnír,https://kamenarstvo-kusnir.sk/,Kamenarstvo Kusnir,"Dobrý deň. Páči sa mi, že v Kamenarstvo Kusnir pôsobíte v sektore Kamenár.",,+421 908 068 247,Baldovce,Kamenár
1031,Kamenárstvo Bánov Melišek,http://www.kamenarstvobanov.sk/,Kamenarstvobanov,"Dobrý deň. Páči sa mi, že v Kamenarstvobanov pôsobíte v sektore Kamenár.",,+421 905 365 881,Bánov,Kamenár
1032,Kamenárstvo KAM-MAN,https://www.kam-man.sk/,Kam Man,"Dobrý deň. Páči sa mi, že v Kam Man pôsobíte v sektore Kamenár.",,+421 31/787 71 16,Veľké Úľany,Kamenár
1033,Kamenárstvo BERINO s.r.o.,https://www.berino.sk/,Berino,"Dobrý deň. Páči sa mi, že v Berino pôsobíte v sektore Kamenár.",,+421 903 351 470,Petržalka,Kamenár
1034,"Dizajnové kamenárstvo Gora Slovakia, spol. s r.o.",https://www.goraslovakia.sk/,Goraslovakia,"Dobrý deň. Páči sa mi, že v Goraslovakia pôsobíte v sektore Kamenár.",,+421 905 877 566,Sládkovičovo,Kamenár
1035,Pokládka zámkovej dlažby * Miroslav Dóka,http://pokladkadlazby.com/,Pokladkadlazby,"Dobrý deň. Páči sa mi, že v Pokladkadlazby realizujete stavebné práce a rekonštrukcie.",,+421 907 780 279,Senec,Stavebná firma
1036,ExterierStav pokládka zámkovej dlažby a stavba plota,http://www.exterierstav.sk/,Exterierstav,"Dobrý deň. Páči sa mi, že v Exterierstav realizujete stavebné práce a rekonštrukcie.",,+421 907 367 766,Most pri Bratislave,Stavebná firma
1037,Richard Šulka - Pokládka zámkovej dlažby,,Richard Šulka,"Dobrý deň. Páči sa mi, že v Richard Šulka pôsobíte v sektore Dodávateľ dlažobných prác.",,+421 915 407 621,"Vajka nad Žitavou, Lúčnica nad Žitavou",Dodávateľ dlažobných prác
1038,"Michal Gabčo - pokládka zámkovej dlažby, okrasné ploty, stavebné práce",http://mgstavbyplotydlazby.sk/,Mgstavbyplotydlazby,"Dobrý deň. Páči sa mi, že v Mgstavbyplotydlazby realizujete stavebné práce a rekonštrukcie.",,+421 940 551 428,Liptovský Hrádok,Stavebná firma
1039,BAJZÍK JURAJ - Pokládka zámkovej dlažby,http://www.bajzo.sk/,Bajzo,"Dobrý deň. Páči sa mi, že v Bajzo pôsobíte v sektore Dodávateľ.",,+421 902 094 112,Závada,Dodávateľ
1040,"ZATO, s.r.o.",https://www.zato.sk/,Zato,"Dobrý deň. Páči sa mi, že v Zato realizujete stavebné práce a rekonštrukcie.",,+421 907 215 599,Prešov,Stavebná firma
1041,Wemadi - pokládka zámkovej dlažby Bardejov,http://wemadi.sk/,Wemadi,"Dobrý deň. Páči sa mi, že v Wemadi realizujete stavebné práce a rekonštrukcie.",,+421 910 245 358,Bardejov,Stavebná firma
1042,"MAAG, s.r.o.",https://maag.sk/,Maag,"Dobrý deň. Páči sa mi, že v Maag pôsobíte v sektore Obchod s dlažbou a kachličkami.",,+421 905 346 227,Bratislava,Obchod s dlažbou a kachličkami
1043,LABUDA MAREK – LBD,http://www.lbdzamkovedlazby.sk/,Lbdzamkovedlazby,"Dobrý deň. Páči sa mi, že v Lbdzamkovedlazby pôsobíte v sektore Dodávateľ.",,+421 905 673 561,Chrabrany,Dodávateľ
1044,Jaroslav Horvat Pokládka zamkovej dlažby obrubníkov okrasných murikov,,Jaroslav Horvat Pokládka zamkovej dlažby obrubníkov okrasných murikov,"Dobrý deň. Páči sa mi, že v Jaroslav Horvat Pokládka zamkovej dlažby obrubníkov okrasných murikov realizujete stavebné práce a rekonštrukcie.",,+421 951 747 044,Hanušovce nad Topľou,Stavebná firma
1045,TILERPRO.SK OBKLADAČSKÉ PRÁCE,https://tilerpro.sk/,Tilerpro,"Dobrý deň. Páči sa mi, že v Tilerpro realizujete stavebné práce a rekonštrukcie.",,+421 951 331 279,Ružinov,Stavebná firma
1046,KUBIŠ DLAŽBY,https://www.kubisdlazby.sk/,Kubisdlazby,"Dobrý deň. Páči sa mi, že v Kubisdlazby pôsobíte v sektore Stavebné služby.",,+421 915 038 519,Kátlovce,Stavebné služby
1047,Pokládka dlažby Tiramisu,https://www.pokladka-dlazby.sk/zavitovy-krizik/17-zavitovy-krizik-3-mm.html,Pokladka Dlazby,"Dobrý deň. Páči sa mi, že v Pokladka Dlazby pôsobíte v sektore oblasti služieb.",,+421 908 347 598,Bardejov,
1048,Zámkové dlažby Jašter,https://jaster.sk/,Jaster,"Dobrý deň. Páči sa mi, že v Jaster realizujete stavebné práce a rekonštrukcie.",,+421 947 199 125,Trenčianske Jastrabie,Stavebná firma
1049,Kalti,http://www.kalti.sk/,Kalti,"Dobrý deň. Páči sa mi, že v Kalti pôsobíte v sektore Kamenár.",,+421 948 088 296,Hurbanovo,Kamenár
1050,Cording,http://www.cording.sk/doplnky.html,Cording,"Dobrý deň. Páči sa mi, že v Cording pôsobíte v sektore Kamenár.",,+421 905 489 585,Hurbanovo,Kamenár
1051,Maliarske práce,,Maliarske práce,"Dobrý deň. Páči sa mi, že v Maliarske práce pôsobíte v sektore Maliar.",,+421 911 213 459,Staré Mesto,Maliar
1052,Maliarske práce KAHAN,http://www.kahan.sk/,Kahan,"Dobrý deň. Páči sa mi, že v Kahan pôsobíte v sektore Maliar.",,+421 910 910 463,Nitra,Maliar
1053,Maliarske práce - SEKOSET s.r.o.,http://maliarskeprace-ba.sk/,Maliarskeprace Ba,"Dobrý deň. Páči sa mi, že v Maliarskeprace Ba pôsobíte v sektore Maliar.",,+421 905 315 233,Pezinok,Maliar
1054,Maliarske prace,https://www.facebook.com/maliarske.prace.rekonstrukcie,Maliarske prace,"Dobrý deň. Páči sa mi, že v Maliarske prace pôsobíte v sektore Maliar.",,+421 910 919 519,Žilina-Vlčince,Maliar
1055,Maliar Košice – maľovanie a tapetovanie bytov a rodinných domov,https://www.maliar-kosice.sk/,Maliar Kosice,"Dobrý deň. Páči sa mi, že v Maliar Kosice pôsobíte v sektore Maliar.",,+421 948 600 838,Košice,Maliar
1056,Maliarske prace Trenčín maliar Trenčín,http://www.maliarske-prace.com/,Maliarske Prace,"Dobrý deň. Páči sa mi, že v Maliarske Prace pôsobíte v sektore Maliar.",,+421 949 192 475,"Zlatovce, Trenčín",Maliar
1057,"Róbert Drugač DRU - STAV, maliarske práce Ružomberok, Liptovský Mikuláš",https://www.malujemeliptov.sk/,Malujemeliptov,"Dobrý deň. Páči sa mi, že v Malujemeliptov pôsobíte v sektore Dodávateľ.",,+421 905 063 514,Bešeňová,Dodávateľ
1058,profesionali-maliari,https://profesionalni-maliari.sk/,Profesionalni Maliari,"Dobrý deň. Páči sa mi, že v Profesionalni Maliari realizujete stavebné práce a rekonštrukcie.",,+421 940 763 126,Nové Mesto,Stavebná firma
1059,"INVECLEAN s.r.o. Maliarske služby v BA,TN okolie",https://inveclean.sk/,Inveclean,"Dobrý deň. Páči sa mi, že v Inveclean pôsobíte v sektore Maliar.",,+421 910 100 717,Bratislava,Maliar
1060,"Pedatný maliar | Maliar Bratislava, Maliarske práce, Tapetovanie",https://topservis-bratislava.sk/maliar-bratislava/,Topservis,"Dobrý deň. Páči sa mi, že v Topservis pôsobíte v sektore Maliar.",,+421 908 437 079,Ružinov,Maliar
1061,Martin Segeda-maliar Košice,https://www.maliar.top/,Maliar,"Dobrý deň. Páči sa mi, že v Maliar pôsobíte v sektore Maliar.",,+421 915 365 712,Košice,Maliar
1062,Maliarske práce - BUMMI,,Maliarske práce,"Dobrý deň. Páči sa mi, že v Maliarske práce pôsobíte v sektore Maliar.",,+421 911 255 771,Spišská Nová Ves,Maliar
1063,P A N M A R A | maliarske práce,https://linkbio.co/panmara,Linkbio,"Dobrý deň. Páči sa mi, že v Linkbio pôsobíte v sektore Maliar.",,+421 902 434 480,Skalica,Maliar
1064,Maľovanie Michal Bratislava,https://www.malovaniemichal.sk/,Malovaniemichal,"Dobrý deň. Páči sa mi, že v Malovaniemichal pôsobíte v sektore Maliar.",,+421 951 451 161,Bratislava I,Maliar
1065,COME WORKS s. r. o.,http://comeworks.eu/,Comeworks,"Dobrý deň. Páči sa mi, že v Comeworks realizujete stavebné práce a rekonštrukcie.",,+43 664 75420985,Levice,Stavebná firma
1066,Maliarske a natieračské práce Žilina,https://m.facebook.com/100069475434848/,Maliarske a natieračské práce,"Dobrý deň. Páči sa mi, že v Maliarske a natieračské práce pôsobíte v sektore Maliar.",,+421 903 440 365,Žilina,Maliar
1067,Malex - Profesionálne stavebné a maliarske práce,https://www.malex.sk/,Malex,"Dobrý deň. Páči sa mi, že v Malex pôsobíte v sektore Stavebné služby.",,+421 949 168 816,Podunajské Biskupice,Stavebné služby
1068,Strojové omietky a maliarske práce,,Strojové omietky a maliarske práce,"Dobrý deň. Páči sa mi, že v Strojové omietky a maliarske práce realizujete stavebné práce a rekonštrukcie.",,+421 910 910 985,Žilina,Stavebná firma
1069,J+S Maliari,https://jsmaliari.sk/,Jsmaliari,"Dobrý deň. Páči sa mi, že v Jsmaliari pôsobíte v sektore Maliar.",,+421 949 121 722,Obyce,Maliar
1070,Stierky Zvolen,,Stierky,"Dobrý deň. Páči sa mi, že v Stierky pôsobíte v sektore Stavebné služby.",,+421 944 421 061,Zvolen,Stavebné služby
1071,Benátsky štuk. Dekorativne upravy stien.,https://www.mramori.sk/,Mramori,"Dobrý deň. Páči sa mi, že v Mramori pôsobíte v sektore Firemná kancelária.",,+421 949 727 374,Horné Naštice,Firemná kancelária
1072,"Larok Decor ( dekoračné malby, stierky. )",https://www.larokdecor.com/,Larokdecor,"Dobrý deň. Páči sa mi, že v Larokdecor pôsobíte v sektore Maliarsky ateliér.",,+421 903 929 544,Dolný Štál,Maliarsky ateliér
1073,"Michaelo Cavalli - Benátsky štuk, dekoratívne farby a stierky",https://www.michaelocavalli.sk/,Michaelocavalli,"Dobrý deň. Páči sa mi, že v Michaelocavalli pôsobíte v sektore Umelec.",,+421 940 777 192,"Sekčov, Prešov",Umelec
1074,KARKI Showroom Bratislava - Dekoratívne stierky & omietky,https://www.karki.sk/,Karki,"Dobrý deň. Páči sa mi, že v Karki pôsobíte v sektore Interiérový dekoratér.",,+421 918 808 298,Bratislava,Interiérový dekoratér
1075,Marcodecor s.r.o.,,Marcodecor,"Dobrý deň. Páči sa mi, že v Marcodecor pôsobíte v sektore Maliar.",,+421 908 484 944,Nové Zámky,Maliar
1076,Stierky Blatné | STENMAL PLUS s.r.o.,,Stierky Blatné,"Dobrý deň. Páči sa mi, že v Stierky Blatné pôsobíte v sektore oblasti služieb.",,+421 2/332 272 08,Blatné,
1077,U MALIARA - sieť predajní farieb Chemolak,https://www.chemolak.sk/,Chemolak,"Dobrý deň. Páči sa mi, že v Chemolak pôsobíte v sektore Obchod s farbami.",,+421 905 400 145,Štúrovo,Obchod s farbami
1078,Maliar Nitra,https://www.maliarnitra.sk/,Maliarnitra,"Dobrý deň. Páči sa mi, že v Maliarnitra pôsobíte v sektore Maľba.",,+421 911 783 783,"Chrenová, Nitra",Maľba
1079,Maliar Milan Mészáros Nove Zámky,,Maliar Milan Mészáros Nove Zámky,"Dobrý deň. Páči sa mi, že v Maliar Milan Mészáros Nove Zámky pôsobíte v sektore Maliar.",,+421 905 392 044,Nové Zámky,Maliar
1080,Mivalpaza maliar,,Mivalpaza maliar,"Dobrý deň. Páči sa mi, že v Mivalpaza maliar pôsobíte v sektore Maliar.",,+421 905 571 252,"Košúty, Martin",Maliar
1081,Maliar Paul – Maliarske práce Bratislava,https://www.bratislava-maliar.sk/,Bratislava Maliar,"Dobrý deň. Páči sa mi, že v Bratislava Maliar pôsobíte v sektore Maliar.",,+421 904 254 124,,Maliar
1082,Kelkó Tamás KEL-TOM,http://www.kel-tom.sk/,Kel Tom,"Dobrý deň. Páči sa mi, že v Kel Tom pôsobíte v sektore Maliar.",,+421 908 261 334,Svätý Peter,Maliar
1083,DH maliar s.r.o.,https://www.dhbau.sk/,Dhbau,"Dobrý deň. Páči sa mi, že v Dhbau pôsobíte v sektore Maliar.",,+421 904 379 460,,Maliar
1084,MALIAR MIRO s. r. o.,https://maliar-bytov.sk/,Maliar Bytov,"Dobrý deň. Páči sa mi, že v Maliar Bytov pôsobíte v sektore Maliar.",,+421 905 176 502,Senec,Maliar
1085,Maliaradam.sk,https://www.maliaradam.sk/,Maliaradam,"Dobrý deň. Páči sa mi, že v Maliaradam pôsobíte v sektore Maliar.",,,Bratislava,Maliar
1086,Erkomal s.r.o.,http://www.erkomal.sk/,Erkomal,"Dobrý deň. Páči sa mi, že v Erkomal pôsobíte v sektore Maliar.",,+421 905 320 640,Petržalka,Maliar
1087,zamaluj.sk,http://zamaluj.sk/,Zamaluj,"Dobrý deň. Páči sa mi, že v Zamaluj pôsobíte v sektore Maliar.",,+421 915 094 354,Nové Zámky,Maliar
1088,Váš Maliar,,Váš Maliar,"Dobrý deň. Páči sa mi, že v Váš Maliar pôsobíte v sektore Maliar.",,+421 915 270 209,Nové Mesto nad Váhom,Maliar
1089,Malovanie Komárno,https://www.malovaniekomarno.sk/,Malovaniekomarno,"Dobrý deň. Páči sa mi, že v Malovaniekomarno pôsobíte v sektore Maliar.",,+421 907 037 906,Komárno,Maliar
1090,Maltap.sk - maliar a tapetár Bratislava a okolie,https://www.maltap.sk/,Maltap,"Dobrý deň. Páči sa mi, že v Maltap pôsobíte v sektore Maliar.",,+421 910 702 444,Ružinov,Maliar
1091,Kachličkovo,https://www.kachlickovo.sk/,Kachlickovo,"Dobrý deň. Páči sa mi, že v Kachlickovo pôsobíte v sektore Obchod s dlažbou a kachličkami.",,+421 911 102 190,Malinovo,Obchod s dlažbou a kachličkami
1092,"ProCeram - Bratislava - obklady, dlažby, kúpeľňové vybavenie",http://www.proceram.sk/,Proceram,"Dobrý deň. Páči sa mi, že v Proceram pôsobíte v sektore Obchod s dlažbou a kachličkami.",,+421 2/482 098 22,Bratislava,Obchod s dlažbou a kachličkami
1093,Obklady a dlažby Hest,,Obklady a dlažby Hest,"Dobrý deň. Páči sa mi, že v Obklady a dlažby Hest pôsobíte v sektore Obchod s dlažbou a kachličkami.",,+421 902 854 105,Kysucké Nové Mesto,Obchod s dlažbou a kachličkami
1094,"Keramika GS - Obklad, dlažba, sanita - kúpeľňové štúdio - Prešov",http://www.keramikags.sk/,Keramikags,"Dobrý deň. Páči sa mi, že v Keramikags pôsobíte v sektore Obchod s príslušenstvom do kúpeľne.",,+421 947 978 137,"Šarišské Lúky, Ľubotice",Obchod s príslušenstvom do kúpeľne
1095,Keramika Soukup SR,https://www.keramikasoukup.sk/kontakty/bratislava/,Keramikasoukup,"Dobrý deň. Páči sa mi, že v Keramikasoukup pôsobíte v sektore Obchod s príslušenstvom do kúpeľne.",,+421 2/492 010 11,Bratislava,Obchod s príslušenstvom do kúpeľne
1096,Obklady MR - štúdio obkladov a dlažieb - Prešov,https://obkladymr.sk/,Obkladymr,"Dobrý deň. Páči sa mi, že v Obkladymr pôsobíte v sektore Showroom.",,+421 948 790 817,Prešov,Showroom
1097,Zlatko Gašpar,,Zlatko Gašpar,"Dobrý deň. Páči sa mi, že v Zlatko Gašpar pôsobíte v sektore Maliar.",,+421 944 282 472,Bratislava,Maliar
1098,Čunderlík - Maliarske služby/striekanie vysokým tlakom,,Čunderlík,"Dobrý deň. Páči sa mi, že v Čunderlík pôsobíte v sektore Maliar.",,+421 940 555 441,Nová Baňa,Maliar
1099,MTM mal s.r.o.,https://mtmmal.sk/,Mtmmal,"Dobrý deň. Páči sa mi, že v Mtmmal pôsobíte v sektore Maliar.",,+421 949 605 124,Bratislava,Maliar
1100,Maľovanie Liptov,,Maľovanie Liptov,"Dobrý deň. Páči sa mi, že v Maľovanie Liptov pôsobíte v sektore Maliar.",,+421 948 880 678,Bešeňová,Maliar
1101,"MARZE, maľovanie a rek. interiérov",http://www.malovaniemarze.sk/,Malovaniemarze,"Dobrý deň. Páči sa mi, že v Malovaniemarze pôsobíte v sektore Maliar.",,+421 905 322 887,Bratislava,Maliar
1102,Jaroslav Trnka INTEXTMAL,http://www.intextmal.sk/,Intextmal,"Dobrý deň. Páči sa mi, že v Intextmal pôsobíte v sektore Maliar.",,,Veľký Kýr,Maliar
1103,AK Painting,,AK Painting,"Dobrý deň. Páči sa mi, že v AK Painting pôsobíte v sektore Maliar.",,+421 915 701 654,Šurany,Maliar
1104,Maliari Žilina,,Maliari,"Dobrý deň. Páči sa mi, že v Maliari pôsobíte v sektore Maliar.",,+421 905 011 734,Žilina,Maliar
1105,Maľovkáreň,https://malovkaren.sk/,Malovkaren,"Dobrý deň. Páči sa mi, že v Malovkaren pôsobíte v sektore Maliar.",,+421 949 387 283,,Maliar
1106,MALIAR NATIERAČ Nemcsok Ladislav,,MALIAR NATIERAČ Nemcsok Ladislav,"Dobrý deň. Páči sa mi, že v MALIAR NATIERAČ Nemcsok Ladislav pôsobíte v sektore oblasti služieb.",,+421 36/741 22 74,Šahy,
1107,Maliar - Natierač - Forgács,,Maliar,"Dobrý deň. Páči sa mi, že v Maliar pôsobíte v sektore Maliar.",,+421 35/777 10 98,Kolárovo,Maliar
1108,MALIAR NATIERAČ Bulejko Ladislav,,MALIAR NATIERAČ Bulejko Ladislav,"Dobrý deň. Páči sa mi, že v MALIAR NATIERAČ Bulejko Ladislav pôsobíte v sektore oblasti služieb.",,+421 32/649 20 38,Horná Súča,
1109,"POLÍVKA ZDENĚK natierač, montážne práce vo výškach",,"POLÍVKA ZDENĚK natierač, montážne práce vo výškach","Dobrý deň. Páči sa mi, že v POLÍVKA ZDENĚK natierač, montážne práce vo výškach pôsobíte v sektore oblasti služieb.",,+421 37/779 88 62,Svätoplukovo,
1110,"Vojtech Sabo - MALIAR, NATIERAČ",,Vojtech Sabo,"Dobrý deň. Páči sa mi, že v Vojtech Sabo pôsobíte v sektore oblasti služieb.",,+421 903 727 314,Devínska Nová Ves,
1111,Szomolai Vojtech - maliar-natierač,,Szomolai Vojtech,"Dobrý deň. Páči sa mi, že v Szomolai Vojtech pôsobíte v sektore oblasti služieb.",,+421 903 447 872,Kolárovo,
1112,Marián Krajčír: Maliar a natierač,,Marián Krajčír: Maliar a natierač,"Dobrý deň. Páči sa mi, že v Marián Krajčír: Maliar a natierač pôsobíte v sektore Maliar.",,+421 905 236 521,Záhorská Bystrica,Maliar
1113,Karol László - MALIAR-NATIERAČ,,Karol László,"Dobrý deň. Páči sa mi, že v Karol László pôsobíte v sektore oblasti služieb.",,+421 903 751 425,Dunajská Streda,
1114,Ravasz Ján - maliar-natierač,,Ravasz Ján,"Dobrý deň. Páči sa mi, že v Ravasz Ján pôsobíte v sektore Maliar.",,+421 903 413 397,Nový Život,Maliar
1115,"Šmihula - Maliar, Natierač",,Šmihula,"Dobrý deň. Páči sa mi, že v Šmihula pôsobíte v sektore Maliar.",,+421 44/522 35 51,Kráľova Lehota,Maliar
1116,"HORVÁTH GEJZA - MALIAR, NATIERAČ, REKONŠTRUKCIE BYTOV",,HORVÁTH GEJZA,"Dobrý deň. Páči sa mi, že v HORVÁTH GEJZA pôsobíte v sektore Dodávateľ.",,+421 2/628 600 03,Jarovce,Dodávateľ
1117,Alexander Varga maliar-natierač,,Alexander Varga maliar-natierač,"Dobrý deň. Páči sa mi, že v Alexander Varga maliar-natierač pôsobíte v sektore Maliar.",,+421 903 416 771,Tureň,Maliar
1118,"Alexander Patócs maliar, natierač",,"Alexander Patócs maliar, natierač","Dobrý deň. Páči sa mi, že v Alexander Patócs maliar, natierač pôsobíte v sektore Maliar.",,+421 910 976 519,Veľké Blahovo,Maliar
1119,MALIAR NATIERAČ Dobrovodský Martin,,MALIAR NATIERAČ Dobrovodský,"Dobrý deň. Páči sa mi, že v MALIAR NATIERAČ Dobrovodský pôsobíte v sektore oblasti služieb.",,+421 34/779 74 15,Gajary,
1120,Gustáv Szalay maliar-natierač,,Gustáv Szalay maliar-natierač,"Dobrý deň. Páči sa mi, že v Gustáv Szalay maliar-natierač pôsobíte v sektore Maliar.",,+421 903 411 875,Kaplna,Maliar
1121,Tref Elektric,,Tref Elektric,"Dobrý deň. Páči sa mi, že v Tref Elektric poskytujete elektroinštalačné práce.",,+421 907 494 902,Bíňa,Elektrikár
1122,Farel Elektro - Štúrovo,,Farel Elektro,"Dobrý deň. Páči sa mi, že v Farel Elektro pôsobíte v sektore Predajňa osvetlenia.",,+421 911 260 432,Štúrovo,Predajňa osvetlenia
1123,HAGARD:HAL,http://www.hagard.sk/,Hagard,"Dobrý deň. Páči sa mi, že v Hagard pôsobíte v sektore Obchod s elektrotechnickými potrebami.",,+421 945 430 420,"Priemyselný obvod pri Dunaji, Štúrovo",Obchod s elektrotechnickými potrebami
1124,Grand Elektro - Elektroinštalačné práce,,Grand Elektro,"Dobrý deň. Páči sa mi, že v Grand Elektro poskytujete elektroinštalačné práce.",,+421 918 257 277,,Elektrikár
1125,Lukács Zoltán - ELEKTROINŠTALATÉR,,Lukács Zoltán,"Dobrý deň. Páči sa mi, že v Lukács Zoltán poskytujete elektroinštalačné práce.",,+421 903 437 358,Pribeta,Elektrikár
1126,Bypass Elektro s.r.o,,Bypass Elektro,"Dobrý deň. Páči sa mi, že v Bypass Elektro poskytujete elektroinštalačné práce.",,+421 949 331 791,Svätý Peter,Elektrikár
1127,Elektroinštalácie Štibraň,,Elektroinštalácie Štibraň,"Dobrý deň. Páči sa mi, že v Elektroinštalácie Štibraň poskytujete elektroinštalačné práce.",,+421 948 015 243,Svätý Peter,Elektrikár
